004048e0	Identity_ReturnArg	autoname-t6 [medium]: returns param_1 unchanged; trivial identity/passthrough function
00caa040	GetBufferOffset_Locked	autoname-t6 [low]: Under lock computes *param2 = (*(this+0x2c) - *(this+0x30)) + *(this+0x20); locked offset/position getter
00caf090	CThingFilter_CheckThing	autoname-t6 [medium]: Calls vf0x50, COM_QueryInterface_Wrapper, then CThingFilter_IsValid::operator()(this,thing) and releases; evaluates a thing filter predicate
00cb1ae0	AudioBank_MatchesSignature	autoname-t6 [medium]: caller AudioBank_LoadAsyncWithRetry; compares two 16-byte fields against signature DAT_012c0694, returns match bool
00cb1b20	AudioBank_CompareTransactionKeys	autoname-t6 [medium]: caller AudioBank_ExecuteAsyncTransaction; multiple 16-byte block compares against signature/other and final string(len+ptr) compare
00cd2d37	CList_InitSentinelNode	autoname-t6 [medium]: caller CopyBackBufferToTexture; CList_AllocateNode then wires circular sentinel (next/prev point to self)
00cd2d61	CTree_InitSentinelNode	autoname-t6 [medium]: caller CopyBackBufferToTexture; CTree_AllocateNode then wires circular sentinel node (next/prev self)
00cdb550	Alloc_Struct0x24_cdb550	autoname-t6 [low]: Clears *param1, malloc(0x24), stores into *param1; allocates a 0x24-byte struct
00cdb710	List_AllocSelfLinkedNode	autoname-t6 [medium]: malloc(0x14) then node->[0]=node, node->[4]=node (self-referential head sentinel of a circular list)
00cdb750	StdMap_AllocHead	autoname-t6 [medium]: malloc(0x24), sets count[1]=0, node->0/+4=0, +8=self, +0xc=self; std::map/tree head-node init (matches StdMap_DestroyNode family)
00cdbeb0	StdMap_DestroyAll	autoname-t6 [medium]: Calls StdMap_DestroyNode on root, resets head links and count, then free(*this); container clear+free
00d9d930	CActiveEntityScriptBase_Create_d9d930	autoname-t6 [medium]: operator_new(0x60)+CActiveEntityScriptBase ctor, sets vtable 012d6c44, wraps in CCountedPointer<CFileInfo>; quest-script allocator (name->allocator table)
00d9ffd0	CActiveEntityScriptBase_Create_d9ffd0	autoname-t6 [medium]: Identical allocator pattern; vtable 012d6e5c; CActiveEntityScriptBase factory
00da8320	CActiveEntityScriptBase_Create_da8320	autoname-t6 [medium]: Identical allocator pattern; vtable 012d7844; CActiveEntityScriptBase factory
00db8520	CActiveEntityScriptBase_Create_db8520	autoname-t6 [medium]: Identical allocator pattern; vtable 012d95b0; CActiveEntityScriptBase factory
00dc0170	CActiveEntityScriptBase_Create_dc0170	autoname-t6 [medium]: Identical allocator pattern; vtable 012d9f9c; CActiveEntityScriptBase factory
00dc8700	CActiveEntityScriptBase_Create_dc8700	autoname-t6 [medium]: Identical allocator pattern; vtable 012daa38; CActiveEntityScriptBase factory
00dcf790	CActiveEntityScriptBase_Create_dcf790	autoname-t6 [medium]: Identical allocator pattern; vtable 012db50c; CActiveEntityScriptBase factory
00dd9300	CActiveEntityScriptBase_Create_dd9300	autoname-t6 [medium]: Identical allocator pattern; vtable 012dc584; CActiveEntityScriptBase factory
00ddc7d0	CActiveEntityScriptBase_Create_ddc7d0	autoname-t6 [medium]: Identical allocator pattern; vtable 012dca80; CActiveEntityScriptBase factory
00ddeee0	CActiveEntityScriptBase_Create_ddeee0	autoname-t6 [medium]: Identical allocator pattern; vtable 012dcd2c; CActiveEntityScriptBase factory
00dec5b0	CActiveEntityScriptBase_Create_dec5b0	autoname-t6 [medium]: Identical allocator pattern; vtable 012ddc04; CActiveEntityScriptBase factory
00def220	CActiveEntityScriptBase_Create_def220	autoname-t6 [medium]: Identical allocator pattern; vtable 012ddf08; CActiveEntityScriptBase factory
00df3550	CActiveEntityScriptBase_Create_df3550	autoname-t6 [medium]: Identical operator_new(0x60)+CActiveEntityScriptBase ctor+CCountedPointer wrap; quest-script allocator
00df4a50	CActiveEntityScriptBase_Create_df4a50	autoname-t6 [medium]: Identical CActiveEntityScriptBase allocator pattern (272-byte factory)
00df99f0	CActiveEntityScriptBase_Create_df99f0	autoname-t6 [medium]: Identical CActiveEntityScriptBase allocator pattern (272-byte factory)
00dfc100	CActiveEntityScriptBase_Create_dfc100	autoname-t6 [medium]: Identical CActiveEntityScriptBase allocator pattern (272-byte factory)
00e05170	CActiveEntityScriptBase_Create_e05170	autoname-t6 [medium]: Identical CActiveEntityScriptBase allocator pattern (272-byte factory)
00e245e0	StringList_FindDuplicateEntry	autoname-t6 [low]: iterates two node lists comparing CBasicString::Compare, toggles flag at this+0x5f, uses vector_pop_back_shift; dedup/scan logic
00e7f7d0	GetFloatTableEntryByIndex	autoname-t6 [low]: caller GenerateCompetitionEntry; returns float from *(DAT_0143e90c+0x5d0) table at index (this+100)+1 (wraps -1 to 1)
00e83920	ScriptThingContext_Construct_A	autoname-t6 [low]: __thiscall ctor: vtable PTR_vector_deleting_destructor_012eb0f8, CScriptThing ctor, 2x CCharString, virtual-call +0x15c on global
00ed7d50	ScriptThingContext_Construct_B	autoname-t6 [low]: __thiscall ctor: vtable PTR_vector_deleting_destructor_012f3494, CScriptThing ctor, 3x CCharString
00ee3140	Script_TravHeroWhisper_Main	autoname-t6 [high]: Strings "TravHero Whisper"/"CS_TRAVHERO_WHISPERLEAVE"/"CS_TRAVHERO_WHISPERPUB"/"TEXT_QST_B14_WHISPERPUB"; calls PlayCutscene, AllocateMapThingUID; B14 Whisper quest script body
00ee41f0	HeroMorphDefScreen_Construct	autoname-t6 [medium]: __thiscall ctor over CHeroMorphDef: vtable 012f46b8, 18x3 + 3x5 CCharString arrays, NHeroInformationScreens::CBase ctor
00ee4dd0	Script_TourGuide_Main	autoname-t6 [high]: Strings "TourGuideGuide"/"M_TG_ClosingTimeExit"; uses FollowThing/MoveToPosition/Speak on scripted thing; Tour Guide quest script body
00ee91e0	Script_MakeThingsSpeakNumbered	autoname-t6 [low]: Iterates allocated areas, builds int-string via GFIntToCharString, calls Speak per thing while thread not terminating; numbered crowd-speak routine
00eeaef0	Script_PickpocketExpression	autoname-t6 [medium]: String "EXPRESSION_PICKPOCKET"; rand/IsAlive checks driving pickpocket expression and steal chance; pickpocket script body
00ef54a0	Script_CrateBlastBoxTrap	autoname-t6 [medium]: Strings "CrateDeathMarker"/"THING_EXPLOSION_BLASTBOX"; spawns marker, waits until hero within 2.0, then creates explosion; crate blast-box trap script
00f35510	Vector_CopyAssign_CThingBuildingDef	autoname-t6 [medium]: caller Vector_Resize_Wrapper; forward loop stride 0x38 CThingBuildingDef::operator= + vector_assign_CClanMember
00f35910	Vector_CopyAssignBackward_CThingBuildingDef	autoname-t6 [medium]: caller Vector_Resize_CThingBuildingDef; backward loop stride 0x38 CThingBuildingDef::operator= + vector_assign_CClanMember
01229370	GlobalDtor_Free_013ba8ec	autoname-t6 [medium]: atexit-style: if DAT_013ba8ec!=0 free it; global cleanup destructor
01229630	GlobalDtor_Free_013bac20	autoname-t6 [medium]: atexit-style: if DAT_013bac20!=0 free it; global cleanup destructor
0122a2f0	DynamicInit_013bb6a4	autoname-t6 [medium]: Dynamic initializer copying a value into global DAT_013bb6a4 via _Cons_val
0122a940	DynamicInit_013caa54_58	autoname-t6 [medium]: Dynamic initializer populating globals DAT_013caa58 and DAT_013caa54 via _Cons_val
0122ad60	GlobalDtor_Free_014377f0	autoname-t6 [medium]: atexit-style: if DAT_014377f0!=0 free it; global cleanup destructor
0122adb0	GlobalDtor_Free_0143b978	autoname-t6 [medium]: atexit-style: if DAT_0143b978!=0 free it; global cleanup destructor
0132d470	InvalidDecode_HaltStub	autoname-t6 [low]: caller ConstructPCMagicList; decoder hit bad instruction data, ends in halt_baddata (misdisassembled/garbage)
