address	name	module	calling_convention	return_type	parameter_count	parameter_types	evidence
00b3aa60	CEngineInternalPrimitiveBase::SetMeshEffect	CEngineInternalPrimitiveBase	__thiscall	void	2	CEngineInternalPrimitiveBase *,CIVCountedPointer<CEngineMeshEffect> const &	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveBase::SetMeshEffect(class CIVCountedPointer<class CEngineMeshEffect> const &)
00b3aa70	CEngineInternalPrimitiveBase::GetMeshEffect	CEngineInternalPrimitiveBase	__thiscall	bool	2	CEngineInternalPrimitiveBase *,CIVCountedPointer<CEngineMeshEffect> &	VC7.1 undname: public: virtual bool __thiscall CEngineInternalPrimitiveBase::GetMeshEffect(class CIVCountedPointer<class CEngineMeshEffect> &)const
00b3aa80	CEngineInternalPrimitiveBase::GetAsOcclusionPrimitive	CEngineInternalPrimitiveBase	__thiscall	CEngineInternalPrimitiveOcclusionBase *	1	CEngineInternalPrimitiveBase *	VC7.1 undname: public: virtual class CEngineInternalPrimitiveOcclusionBase * __thiscall CEngineInternalPrimitiveBase::GetAsOcclusionPrimitive(void)
00b3aa90	CEngineInternalPrimitiveBase::CollectStats	CEngineInternalPrimitiveBase	__thiscall	void	4	CEngineInternalPrimitiveBase *,std::map<ulong,ulong,std::less<ulong>,std::allocator<std::pair<ulong const ,ulong> > > &,EEnginePrimitiveStatIndex,ulong	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveBase::CollectStats(class std::map<unsigned long,unsigned long,struct std::less<unsigned long>,class std::allocator<struct std::pair<unsigned long const ,unsigned long> > > &,enum EEnginePrimitiveStatIndex,unsigned long)const
00b3aaa0	CEngineInternalPrimitiveBase::WasRendered	CEngineInternalPrimitiveBase	__thiscall	bool	1	CEngineInternalPrimitiveBase *	VC7.1 undname: protected: virtual bool __thiscall CEngineInternalPrimitiveBase::WasRendered(void)const
00b3aac0	CEnginePrimitiveAttachmentManager::PeekSceneFilterFlags	CEnginePrimitiveAttachmentManager	__thiscall	ulong	1	CEnginePrimitiveAttachmentManager *	VC7.1 undname: public: virtual unsigned long __thiscall CEnginePrimitiveAttachmentManager::PeekSceneFilterFlags(void)const
00b3afe0	CEngineResourceManager::OnReleaseDefaultPoolResources	CEngineResourceManager	__thiscall	void	1	CEngineResourceManager *	VC7.1 undname: private: virtual void __thiscall CEngineResourceManager::OnReleaseDefaultPoolResources(void)
00b3aff0	CEngineResourceManager::OnRestoreDefaultPoolResources	CEngineResourceManager	__thiscall	bool	1	CEngineResourceManager *	VC7.1 undname: private: virtual bool __thiscall CEngineResourceManager::OnRestoreDefaultPoolResources(void)
00b3b180	CEngineResourceManager::WorldFrameUpdate	CEngineResourceManager	__thiscall	void	2	CEngineResourceManager *,bool	VC7.1 undname: public: virtual void __thiscall CEngineResourceManager::WorldFrameUpdate(bool)
00b3b7c0	CEngineResourceManager::Render	CEngineResourceManager	__thiscall	void	2	CEngineResourceManager *,CEngineComponentRenderParams const &	VC7.1 undname: public: virtual void __thiscall CEngineResourceManager::Render(class CEngineComponentRenderParams const &)
00b3b8c0	CEngineResourceManager::ProcessLoading	CEngineResourceManager	__thiscall	void	1	CEngineResourceManager *	VC7.1 undname: public: virtual void __thiscall CEngineResourceManager::ProcessLoading(void)
00b3ec80	CEngineResourceManager::PeekSceneFilterFlags	CEngineResourceManager	__thiscall	ulong	1	CEngineResourceManager *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineResourceManager::PeekSceneFilterFlags(void)const
00b3ec90	CEngineResourceManager::FrameEnd	CEngineResourceManager	__thiscall	void	2	CEngineResourceManager *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineResourceManager::FrameEnd(class CEngineComponentParams const &)
00b3edb0	CStaticMapBankFile::GetDataFormatVersion	CStaticMapBankFile	__thiscall	ulong	1	CStaticMapBankFile *	VC7.1 undname: public: virtual unsigned long __thiscall CStaticMapBankFile::GetDataFormatVersion(void)
00b43390	CStaticMapBankStateBlock::GetDefault	CStaticMapBankStateBlock	__thiscall	void	2	CStaticMapBankStateBlock *,CBankStateBlock &	VC7.1 undname: public: virtual void __thiscall CStaticMapBankStateBlock::GetDefault(class CBankStateBlock &)
00b433a0	CStaticMapBankStateBlock::CreateCRC	CStaticMapBankStateBlock	__thiscall	ulong	1	CStaticMapBankStateBlock *	VC7.1 undname: public: virtual unsigned long __thiscall CStaticMapBankStateBlock::CreateCRC(void)
00b433b0	CStaticMapBankStateBlock::Set	CStaticMapBankStateBlock	__thiscall	void	2	CStaticMapBankStateBlock *,CBankStateBlock const *	VC7.1 undname: protected: virtual void __thiscall CStaticMapBankStateBlock::Set(class CBankStateBlock const *)
00b44160	CEngineWorldMap::PeekSceneFilterFlags	CEngineWorldMap	__thiscall	ulong	1	CEngineWorldMap *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineWorldMap::PeekSceneFilterFlags(void)const
00b444d0	CEngineInternalPrimitiveLight::GetRenderLayerMask	CEngineInternalPrimitiveLight	__thiscall	ulong	1	CEngineInternalPrimitiveLight *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineInternalPrimitiveLight::GetRenderLayerMask(void)const
00b444e0	CEngineInternalPrimitiveShadowedSpotLight::GetRenderLayerMask	CEngineInternalPrimitiveShadowedSpotLight	__thiscall	ulong	1	CEngineInternalPrimitiveShadowedSpotLight *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineInternalPrimitiveShadowedSpotLight::GetRenderLayerMask(void)const
00b44eb0	CEngineLightingManager::CreateInternalPrimitive	CEngineLightingManager	__thiscall	CEngineInternalPrimitiveBase *	2	CEngineLightingManager *,EEnginePrimitiveType	VC7.1 undname: public: virtual class CEngineInternalPrimitiveBase * __thiscall CEngineLightingManager::CreateInternalPrimitive(enum EEnginePrimitiveType)
00b453d0	CEngineInternalPrimitiveLight::Update	CEngineInternalPrimitiveLight	__thiscall	void	3	CEngineInternalPrimitiveLight *,CEnginePrimitive const &,ulong	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveLight::Update(class CEnginePrimitive const &,unsigned long)
00b45460	CEngineInternalPrimitiveShadowedSpotLight::Update	CEngineInternalPrimitiveShadowedSpotLight	__thiscall	void	3	CEngineInternalPrimitiveShadowedSpotLight *,CEnginePrimitive const &,ulong	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveShadowedSpotLight::Update(class CEnginePrimitive const &,unsigned long)
00b47980	CEngineLightingManager::FrameEnd	CEngineLightingManager	__thiscall	void	2	CEngineLightingManager *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineLightingManager::FrameEnd(class CEngineComponentParams const &)
00b481e0	CEngineLightingManager::RenderPrimitive	CEngineLightingManager	__thiscall	ERendered	4	CEngineLightingManager *,CEngineInternalPrimitiveBase &,EEngineRenderLayer,CEngineSubPrimitiveChain &	VC7.1 undname: public: virtual enum ERendered __thiscall CEngineLightingManager::RenderPrimitive(class CEngineInternalPrimitiveBase &,enum EEngineRenderLayer,class CEngineSubPrimitiveChain &)
00b48220	CEngineLightingManager::GetSupportedTypes	CEngineLightingManager	__thiscall	void	2	CEngineLightingManager *,CEnginePrimitiveTypeList &	VC7.1 undname: public: virtual void __thiscall CEngineLightingManager::GetSupportedTypes(class CEnginePrimitiveTypeList &)const
00b4a450	CEnginePrimitiveManager::RenderSubPrimitive	CEnginePrimitiveManager	__thiscall	void	3	CEnginePrimitiveManager *,CEngineSubPrimitiveBase &,ERenderPassType	VC7.1 undname: public: virtual void __thiscall CEnginePrimitiveManager::RenderSubPrimitive(class CEngineSubPrimitiveBase &,enum ERenderPassType)
00b4a460	CEnginePrimitiveManager::RenderBoundingVolume	CEnginePrimitiveManager	__thiscall	void	2	CEnginePrimitiveManager *,CEngineSubPrimitiveBase &	VC7.1 undname: public: virtual void __thiscall CEnginePrimitiveManager::RenderBoundingVolume(class CEngineSubPrimitiveBase &)
00b4a470	CEngineLightingManager::PeekSceneFilterFlags	CEngineLightingManager	__thiscall	ulong	1	CEngineLightingManager *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineLightingManager::PeekSceneFilterFlags(void)const
00b4a5d0	CEnginePrimitiveRenderer2D::FrameStart	CEnginePrimitiveRenderer2D	__thiscall	void	2	CEnginePrimitiveRenderer2D *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEnginePrimitiveRenderer2D::FrameStart(class CEngineComponentParams const &)
00b4a5e0	CEnginePrimitiveRenderer2D::FrameEnd	CEnginePrimitiveRenderer2D	__thiscall	void	2	CEnginePrimitiveRenderer2D *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEnginePrimitiveRenderer2D::FrameEnd(class CEngineComponentParams const &)
00b4b6b0	CEnginePrimitiveManager2DParticleGroup::RenderPrimitive	CEnginePrimitiveManager2DParticleGroup	__thiscall	ERendered	4	CEnginePrimitiveManager2DParticleGroup *,CEngineInternalPrimitiveBase &,EEngineRenderLayer,CEngineSubPrimitiveChain &	VC7.1 undname: public: virtual enum ERendered __thiscall CEnginePrimitiveManager2DParticleGroup::RenderPrimitive(class CEngineInternalPrimitiveBase &,enum EEngineRenderLayer,class CEngineSubPrimitiveChain &)
00b4b710	CEnginePrimitiveRenderer2D::PeekSceneFilterFlags	CEnginePrimitiveRenderer2D	__thiscall	ulong	1	CEnginePrimitiveRenderer2D *	VC7.1 undname: public: virtual unsigned long __thiscall CEnginePrimitiveRenderer2D::PeekSceneFilterFlags(void)const
00b50b70	CEngineShadowRenderer::PeekSceneFilterFlags	CEngineShadowRenderer	__thiscall	ulong	1	CEngineShadowRenderer *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineShadowRenderer::PeekSceneFilterFlags(void)const
00b53f60	CEngineWeatherRenderer::FrameStart	CEngineWeatherRenderer	__thiscall	void	2	CEngineWeatherRenderer *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineWeatherRenderer::FrameStart(class CEngineComponentParams const &)
00b56670	CEngineWeatherRenderer::PeekSceneFilterFlags	CEngineWeatherRenderer	__thiscall	ulong	1	CEngineWeatherRenderer *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineWeatherRenderer::PeekSceneFilterFlags(void)const
00b56b00	CEngineStateBlockSolid::Apply	CEngineStateBlockSolid	__thiscall	void	1	CEngineStateBlockSolid *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockSolid::Apply(void)
00b56f50	CEngineStateBlockSolid2X::Apply	CEngineStateBlockSolid2X	__thiscall	void	1	CEngineStateBlockSolid2X *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockSolid2X::Apply(void)
00b573a0	CEngineStateBlockAlpha::Apply	CEngineStateBlockAlpha	__thiscall	void	1	CEngineStateBlockAlpha *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockAlpha::Apply(void)
00b57860	CEngineStateBlockAlpha2X::Apply	CEngineStateBlockAlpha2X	__thiscall	void	1	CEngineStateBlockAlpha2X *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockAlpha2X::Apply(void)
00b57d20	CEngineStateBlockAdditiveAlpha::Apply	CEngineStateBlockAdditiveAlpha	__thiscall	void	1	CEngineStateBlockAdditiveAlpha *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockAdditiveAlpha::Apply(void)
00b581e0	CEngineStateBlockAddSmoothAlpha::Apply	CEngineStateBlockAddSmoothAlpha	__thiscall	void	1	CEngineStateBlockAddSmoothAlpha *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockAddSmoothAlpha::Apply(void)
00b586a0	CEngineStateBlockAlpha2XTFactor::Apply	CEngineStateBlockAlpha2XTFactor	__thiscall	void	1	CEngineStateBlockAlpha2XTFactor *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockAlpha2XTFactor::Apply(void)
00b58de0	CEngineStateBlockDiffuseOnly::Apply	CEngineStateBlockDiffuseOnly	__thiscall	void	1	CEngineStateBlockDiffuseOnly *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockDiffuseOnly::Apply(void)
00b58fb0	CEngineStateBlockDiffuse2X::Apply	CEngineStateBlockDiffuse2X	__thiscall	void	1	CEngineStateBlockDiffuse2X *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockDiffuse2X::Apply(void)
00b592c0	CEngineStateBlockDiffuseEnv2X::Apply	CEngineStateBlockDiffuseEnv2X	__thiscall	void	1	CEngineStateBlockDiffuseEnv2X *	VC7.1 undname: public: virtual void __thiscall CEngineStateBlockDiffuseEnv2X::Apply(void)
00b599c0	CEngineLocalDetailGenerator::LoadNewScene	CEngineLocalDetailGenerator	__thiscall	bool	2	CEngineLocalDetailGenerator *,CEngineComponentLoadNewSceneParams const &	VC7.1 undname: public: virtual bool __thiscall CEngineLocalDetailGenerator::LoadNewScene(class CEngineComponentLoadNewSceneParams const &)
00b5a040	CEngineLocalDetailGenerator::PeekSceneFilterFlags	CEngineLocalDetailGenerator	__thiscall	ulong	1	CEngineLocalDetailGenerator *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineLocalDetailGenerator::PeekSceneFilterFlags(void)const
00b5af60	CEngineScreenEffectColourFilter::Render	CEngineScreenEffectColourFilter	__thiscall	void	2	CEngineScreenEffectColourFilter *,CEngineComponentRenderParams const &	VC7.1 undname: public: virtual void __thiscall CEngineScreenEffectColourFilter::Render(class CEngineComponentRenderParams const &)
00b5baf0	CEngineScreenEffectColourFilter::PeekSceneFilterFlags	CEngineScreenEffectColourFilter	__thiscall	ulong	1	CEngineScreenEffectColourFilter *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineScreenEffectColourFilter::PeekSceneFilterFlags(void)const
00b5bd00	CEngineScreenEffectRadialBlurRenderer::OnReleaseDefaultPoolResources	CEngineScreenEffectRadialBlurRenderer	__thiscall	void	1	CEngineScreenEffectRadialBlurRenderer *	VC7.1 undname: public: virtual void __thiscall CEngineScreenEffectRadialBlurRenderer::OnReleaseDefaultPoolResources(void)
00b5bfd0	CEngineScreenEffectRadialBlurRenderer::SetEffectQuality	CEngineScreenEffectRadialBlurRenderer	__thiscall	bool	2	CEngineScreenEffectRadialBlurRenderer *,CEngineVideoOptionsDef const &	VC7.1 undname: public: virtual bool __thiscall CEngineScreenEffectRadialBlurRenderer::SetEffectQuality(class CEngineVideoOptionsDef const &)
00b5eaf0	CEngineScreenEffectRadialBlurRenderer::PeekSceneFilterFlags	CEngineScreenEffectRadialBlurRenderer	__thiscall	ulong	1	CEngineScreenEffectRadialBlurRenderer *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineScreenEffectRadialBlurRenderer::PeekSceneFilterFlags(void)const
00b5ec60	CEngineScreenEffectGlowRenderer::OnReleaseDefaultPoolResources	CEngineScreenEffectGlowRenderer	__thiscall	void	1	CEngineScreenEffectGlowRenderer *	VC7.1 undname: public: virtual void __thiscall CEngineScreenEffectGlowRenderer::OnReleaseDefaultPoolResources(void)
00b5ee00	CEngineScreenEffectGlowRenderer::SetEffectQuality	CEngineScreenEffectGlowRenderer	__thiscall	bool	2	CEngineScreenEffectGlowRenderer *,CEngineVideoOptionsDef const &	VC7.1 undname: public: virtual bool __thiscall CEngineScreenEffectGlowRenderer::SetEffectQuality(class CEngineVideoOptionsDef const &)
00b61a10	CEngineScreenEffectGlowRenderer::PeekSceneFilterFlags	CEngineScreenEffectGlowRenderer	__thiscall	ulong	1	CEngineScreenEffectGlowRenderer *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineScreenEffectGlowRenderer::PeekSceneFilterFlags(void)const
00b61db0	CEngineSkyRenderer::FrameStart	CEngineSkyRenderer	__thiscall	void	2	CEngineSkyRenderer *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineSkyRenderer::FrameStart(class CEngineComponentParams const &)
00b62440	CEngineSkyRenderer::WorldFrameUpdate	CEngineSkyRenderer	__thiscall	void	2	CEngineSkyRenderer *,bool	VC7.1 undname: public: virtual void __thiscall CEngineSkyRenderer::WorldFrameUpdate(bool)
00b662f0	CEngineSkyRenderer::Render	CEngineSkyRenderer	__thiscall	void	2	CEngineSkyRenderer *,CEngineComponentRenderParams const &	VC7.1 undname: public: virtual void __thiscall CEngineSkyRenderer::Render(class CEngineComponentRenderParams const &)
00b66de0	CEngineSkyRenderer::PeekSceneFilterFlags	CEngineSkyRenderer	__thiscall	ulong	1	CEngineSkyRenderer *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineSkyRenderer::PeekSceneFilterFlags(void)const
00b6c980	CLandscapePatchTesselator::GetSizeOfVertex	CLandscapePatchTesselator	__thiscall	long	1	CLandscapePatchTesselator *	VC7.1 undname: private: virtual long __thiscall CLandscapePatchTesselator::GetSizeOfVertex(void)
00b6c990	CLandscapePatchTesselator::GetBridgeVertexBufferSize	CLandscapePatchTesselator	__thiscall	long	1	CLandscapePatchTesselator *	VC7.1 undname: private: virtual long __thiscall CLandscapePatchTesselator::GetBridgeVertexBufferSize(void)
00b6c9b0	CLandscapePatchTesselator::GetBridgeVertexBufferAsCArray	CLandscapePatchTesselator	__thiscall	uchar *	1	CLandscapePatchTesselator *	VC7.1 undname: private: virtual unsigned char * __thiscall CLandscapePatchTesselator::GetBridgeVertexBufferAsCArray(void)
00b6ccf0	CLandscapePatchTesselator::SetBridgeVertexBufferSize	CLandscapePatchTesselator	__thiscall	void	2	CLandscapePatchTesselator *,long	VC7.1 undname: private: virtual void __thiscall CLandscapePatchTesselator::SetBridgeVertexBufferSize(long)
00b6d500	CEngineWaterRenderer::FrameEnd	CEngineWaterRenderer	__thiscall	void	2	CEngineWaterRenderer *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineWaterRenderer::FrameEnd(class CEngineComponentParams const &)
00b6d6a0	CEngineWaterRenderer::SetEffectQuality	CEngineWaterRenderer	__thiscall	bool	2	CEngineWaterRenderer *,CEngineVideoOptionsDef const &	VC7.1 undname: public: virtual bool __thiscall CEngineWaterRenderer::SetEffectQuality(class CEngineVideoOptionsDef const &)
00b6d6d0	CEngineWaterRenderer::WorldFrameUpdate	CEngineWaterRenderer	__thiscall	void	2	CEngineWaterRenderer *,bool	VC7.1 undname: public: virtual void __thiscall CEngineWaterRenderer::WorldFrameUpdate(bool)
00b71fb0	CEngineWaterRenderer::FrameStart	CEngineWaterRenderer	__thiscall	void	2	CEngineWaterRenderer *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineWaterRenderer::FrameStart(class CEngineComponentParams const &)
00b7ed70	CEngineWaterRenderer::PeekSceneFilterFlags	CEngineWaterRenderer	__thiscall	ulong	1	CEngineWaterRenderer *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineWaterRenderer::PeekSceneFilterFlags(void)const
00b806c0	CEngineSimulationBase::GetMaximumIterations	CEngineSimulationBase	__thiscall	long	1	CEngineSimulationBase *	VC7.1 undname: public: virtual long __thiscall CEngineSimulationBase::GetMaximumIterations(void)const
00b806d0	CEngineSimulationBase::GetMaximumDistanceError	CEngineSimulationBase	__thiscall	float	1	CEngineSimulationBase *	VC7.1 undname: public: virtual float __thiscall CEngineSimulationBase::GetMaximumDistanceError(void)const
00b80780	CEngineClothSimulation2DAnimatedMesh::CalcAndSetRunState	CEngineClothSimulation2DAnimatedMesh	__thiscall	bool	1	CEngineClothSimulation2DAnimatedMesh *	VC7.1 undname: protected: virtual bool __thiscall CEngineClothSimulation2DAnimatedMesh::CalcAndSetRunState(void)
00b80930	CEngineClothSimulationMeshBase::IsRunning	CEngineClothSimulationMeshBase	__thiscall	bool	1	CEngineClothSimulationMeshBase *	VC7.1 undname: public: virtual bool __thiscall CEngineClothSimulationMeshBase::IsRunning(void)const
00b80ce0	CEngineClothSimulationMeshBase::GetDeltaTransform	CEngineClothSimulationMeshBase	__thiscall	void	2	CEngineClothSimulationMeshBase *,CMatrix3x4 &	VC7.1 undname: public: virtual void __thiscall CEngineClothSimulationMeshBase::GetDeltaTransform(class CMatrix3x4 &)const
00b81820	CEngineSimulationManager::FrameStart	CEngineSimulationManager	__thiscall	void	2	CEngineSimulationManager *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineSimulationManager::FrameStart(class CEngineComponentParams const &)
00b819e0	CEngineSimulationManager::FrameEnd	CEngineSimulationManager	__thiscall	void	2	CEngineSimulationManager *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineSimulationManager::FrameEnd(class CEngineComponentParams const &)
00b83d10	CEngineSimulationManager::PeekSceneFilterFlags	CEngineSimulationManager	__thiscall	ulong	1	CEngineSimulationManager *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineSimulationManager::PeekSceneFilterFlags(void)const
00b86500	CEngineSubPrimitiveRenderer::PeekSceneFilterFlags	CEngineSubPrimitiveRenderer	__thiscall	ulong	1	CEngineSubPrimitiveRenderer *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineSubPrimitiveRenderer::PeekSceneFilterFlags(void)const
00b86970	CEngineScreenEffectDisplacementRenderer::OnReleaseDefaultPoolResources	CEngineScreenEffectDisplacementRenderer	__thiscall	void	1	CEngineScreenEffectDisplacementRenderer *	VC7.1 undname: public: virtual void __thiscall CEngineScreenEffectDisplacementRenderer::OnReleaseDefaultPoolResources(void)
00b86b00	CEngineScreenEffectDisplacementRenderer::SetEffectQuality	CEngineScreenEffectDisplacementRenderer	__thiscall	bool	2	CEngineScreenEffectDisplacementRenderer *,CEngineVideoOptionsDef const &	VC7.1 undname: public: virtual bool __thiscall CEngineScreenEffectDisplacementRenderer::SetEffectQuality(class CEngineVideoOptionsDef const &)
00b88fa0	CEngineScreenEffectDisplacementRenderer::PeekSceneFilterFlags	CEngineScreenEffectDisplacementRenderer	__thiscall	ulong	1	CEngineScreenEffectDisplacementRenderer *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineScreenEffectDisplacementRenderer::PeekSceneFilterFlags(void)const
00b8b5a0	CEngineScreenEffectOutlineGlow::PeekSceneFilterFlags	CEngineScreenEffectOutlineGlow	__thiscall	ulong	1	CEngineScreenEffectOutlineGlow *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineScreenEffectOutlineGlow::PeekSceneFilterFlags(void)const
00b8c780	CEngineBillboardGenerator::PeekSceneFilterFlags	CEngineBillboardGenerator	__thiscall	ulong	1	CEngineBillboardGenerator *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineBillboardGenerator::PeekSceneFilterFlags(void)const
00b8c830	CEngineEnvironment::FrameStart	CEngineEnvironment	__thiscall	void	2	CEngineEnvironment *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineEnvironment::FrameStart(class CEngineComponentParams const &)
00b8ccf0	CEngineEnvironment::WorldFrameUpdate	CEngineEnvironment	__thiscall	void	2	CEngineEnvironment *,bool	VC7.1 undname: public: virtual void __thiscall CEngineEnvironment::WorldFrameUpdate(bool)
00b8cfc0	CEngineEnvironment::PeekSceneFilterFlags	CEngineEnvironment	__thiscall	ulong	1	CEngineEnvironment *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineEnvironment::PeekSceneFilterFlags(void)const
00b8dbe0	CEngineOcclusionManager::FrameStart	CEngineOcclusionManager	__thiscall	void	2	CEngineOcclusionManager *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineOcclusionManager::FrameStart(class CEngineComponentParams const &)
00b8df50	CEngineOcclusionManager::FrameEnd	CEngineOcclusionManager	__thiscall	void	2	CEngineOcclusionManager *,CEngineComponentParams const &	VC7.1 undname: public: virtual void __thiscall CEngineOcclusionManager::FrameEnd(class CEngineComponentParams const &)
00b8f810	CEngineOcclusionManager::PeekSceneFilterFlags	CEngineOcclusionManager	__thiscall	ulong	1	CEngineOcclusionManager *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineOcclusionManager::PeekSceneFilterFlags(void)const
00b8fb40	CEnginePrimitiveTypeInfo::PeekSceneFilterFlags	CEnginePrimitiveTypeInfo	__thiscall	ulong	1	CEnginePrimitiveTypeInfo *	VC7.1 undname: public: virtual unsigned long __thiscall CEnginePrimitiveTypeInfo::PeekSceneFilterFlags(void)const
00b8fd80	CEngineInternalPrimitiveBase::Update	CEngineInternalPrimitiveBase	__thiscall	void	3	CEngineInternalPrimitiveBase *,CEnginePrimitive const &,ulong	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveBase::Update(class CEnginePrimitive const &,unsigned long)
00b8fd90	CEngineInternalPrimitiveBase::AddChildPrimitive	CEngineInternalPrimitiveBase	__thiscall	ulong	3	CEngineInternalPrimitiveBase *,CEnginePrimitive const &,ulong	VC7.1 undname: public: virtual unsigned long __thiscall CEngineInternalPrimitiveBase::AddChildPrimitive(class CEnginePrimitive const &,unsigned long)
00b8fda0	CEngineInternalPrimitiveBase::SetChildPrimitive	CEngineInternalPrimitiveBase	__thiscall	void	4	CEngineInternalPrimitiveBase *,ulong,CEnginePrimitive const &,ulong	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveBase::SetChildPrimitive(unsigned long,class CEnginePrimitive const &,unsigned long)
00b8fdb0	CEngineInternalPrimitiveBase::SetChildPrimitive	CEngineInternalPrimitiveBase	__thiscall	void	5	CEngineInternalPrimitiveBase *,ulong,CEnginePrimitiveHandle &,CEnginePrimitive const &,ulong	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveBase::SetChildPrimitive(unsigned long,class CEnginePrimitiveHandle &,class CEnginePrimitive const &,unsigned long)
00b8fdc0	CEngineInternalPrimitiveBase::GetChildPrimitiveHandle	CEngineInternalPrimitiveBase	__thiscall	void	3	CEngineInternalPrimitiveBase *,ulong,CEnginePrimitiveHandle &	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveBase::GetChildPrimitiveHandle(unsigned long,class CEnginePrimitiveHandle &)
00b8fdd0	CEngineInternalPrimitiveBase::ClearChildPrimitive	CEngineInternalPrimitiveBase	__thiscall	void	2	CEngineInternalPrimitiveBase *,ulong	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveBase::ClearChildPrimitive(unsigned long)
00b8fde0	CEngineInternalPrimitiveBase::ClearAllChildPrimitives	CEngineInternalPrimitiveBase	__thiscall	void	1	CEngineInternalPrimitiveBase *	VC7.1 undname: public: virtual void __thiscall CEngineInternalPrimitiveBase::ClearAllChildPrimitives(void)
00b8ffc0	CEnginePersistentPrimitiveBase::NotifyReleased	CEnginePersistentPrimitiveBase	__thiscall	void	2	CEnginePersistentPrimitiveBase *,CEnginePrimitiveHandle const &	VC7.1 undname: protected: virtual void __thiscall CEnginePersistentPrimitiveBase::NotifyReleased(class CEnginePrimitiveHandle const &)
00b8ffd0	CEnginePersistentPrimitiveBase::WasRendered	CEnginePersistentPrimitiveBase	__thiscall	bool	1	CEnginePersistentPrimitiveBase *	VC7.1 undname: protected: virtual bool __thiscall CEnginePersistentPrimitiveBase::WasRendered(void)const
00b900a0	CEngineSceneEnumeratorResetVisibilityRatio::ProcessPrimitive	CEngineSceneEnumeratorResetVisibilityRatio	__thiscall	void	2	CEngineSceneEnumeratorResetVisibilityRatio *,CEngineInternalPrimitiveBase &	VC7.1 undname: public: virtual void __thiscall CEngineSceneEnumeratorResetVisibilityRatio::ProcessPrimitive(class CEngineInternalPrimitiveBase &)
00b91340	CEnginePrimitiveManagerOcclusionBase::RenderBoundingVolume	CEnginePrimitiveManagerOcclusionBase	__thiscall	void	2	CEnginePrimitiveManagerOcclusionBase *,CEngineSubPrimitiveBase &	VC7.1 undname: public: virtual void __thiscall CEnginePrimitiveManagerOcclusionBase::RenderBoundingVolume(class CEngineSubPrimitiveBase &)
